"","Plot","Patch","Survey.Date","Cheli.1st.3rd","Cheli.4th.5th","Cheli.adults","Narnia.nymphs","Narnia.adults","Cochineal","Cactoblastis","Melateria","Ants","Spiders","TrtType","TrtHabitat2015","Habitat2014","Habitatlost","PropLost","Habitat2014_start","Nbugs14","TreeScore","vegheight.mean","vegheight.sd","vegheight.CV","SurveyNumber","date","year","day","patcharea","nnd","bufferarea","ifm","tbufferarea"
"22530","3",57,"7/27/2015",0,0,0,0,0,1,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,15,2015-07-27,"2015","27",0.312431389,3.00886157865105,4.902769497,7.64413838070397,5.215200886
"22532","3",57,"9/22/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,19,2015-09-22,"2015","22",0.312431389,3.00886157865105,4.902769497,7.64413838070397,5.215200886
"22533","3",57,"6/1/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,11,2015-06-01,"2015","01",0.312431389,3.00886157865105,4.902769497,7.64413838070397,5.215200886
"22535","3",57,"4/6/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,7,2015-04-06,"2015","06",0.312431389,3.00886157865105,4.902769497,7.64413838070397,5.215200886
"22536","3",57,"4/20/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,8,2015-04-20,"2015","20",0.312431389,3.00886157865105,4.902769497,7.64413838070397,5.215200886
"22537","3",57,"10/20/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,21,2015-10-20,"2015","20",0.312431389,3.00886157865105,4.902769497,7.64413838070397,5.215200886
"22538","3",57,"9/4/2015",0,0,0,0,0,1,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,18,2015-09-04,"2015","04",0.312431389,3.00886157865105,4.902769497,7.64413838070397,5.215200886
"22539","3",57,"10/5/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,20,2015-10-05,"2015","05",0.312431389,3.00886157865105,4.902769497,7.64413838070397,5.215200886
"22541","3",57,"11/2/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,22,2015-11-02,"2015","02",0.312431389,3.00886157865105,4.902769497,7.64413838070397,5.215200886
"22542","3",57,"6/15/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,12,2015-06-15,"2015","15",0.312431389,3.00886157865105,4.902769497,7.64413838070397,5.215200886
"22543","3",57,"7/13/2015",0,0,0,0,0,1,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,14,2015-07-13,"2015","13",0.312431389,3.00886157865105,4.902769497,7.64413838070397,5.215200886
"22544","3",57,"3/23/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,6,2015-03-23,"2015","23",0.312431389,3.00886157865105,4.902769497,7.64413838070397,5.215200886
"22547","3",58,"10/20/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,21,2015-10-20,"2015","20",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22548","3",58,"7/27/2015",0,0,0,0,0,1,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,15,2015-07-27,"2015","27",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22549","3",58,"4/20/2015",3,0,0,0,0,1,0,0,1,1,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,8,2015-04-20,"2015","20",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22551","3",58,"9/22/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,19,2015-09-22,"2015","22",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22552","3",58,"4/6/2015",23,0,0,0,0,1,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,7,2015-04-06,"2015","06",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22553","3",58,"6/15/2015",0,0,0,0,0,1,0,0,1,1,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,12,2015-06-15,"2015","15",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22554","3",58,"6/1/2015",0,0,3,0,0,1,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,11,2015-06-01,"2015","01",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22557","3",58,"9/4/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,18,2015-09-04,"2015","04",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22559","3",58,"7/2/2015",2,0,1,0,0,1,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,13,2015-07-02,"2015","02",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22560","3",58,"3/23/2015",0,0,0,0,0,1,0,0,1,1,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,6,2015-03-23,"2015","23",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22562","3",58,"5/18/2015",0,1,1,0,0,1,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,10,2015-05-18,"2015","18",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22563","3",58,"11/2/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,22,2015-11-02,"2015","02",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22565","3",58,"7/13/2015",0,0,0,0,0,1,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,14,2015-07-13,"2015","13",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22566","3",58,"8/25/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,17,2015-08-25,"2015","25",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22568","3",58,"10/5/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,20,2015-10-05,"2015","05",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22569","3",58,"8/10/2015",15,0,0,0,0,1,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,16,2015-08-10,"2015","10",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22570","3",58,"5/4/2015",3,2,0,0,0,1,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,9,2015-05-04,"2015","04",0.018064158,0.846683530041803,1.481260935,5.2334135433343,1.499325093
"22611","3",63,"8/10/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,16,2015-08-10,"2015","10",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22612","3",63,"8/10/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,16,2015-08-10,"2015","10",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22617","3",63,"4/20/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,8,2015-04-20,"2015","20",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22618","3",63,"4/20/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,8,2015-04-20,"2015","20",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22619","3",63,"10/20/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,21,2015-10-20,"2015","20",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22620","3",63,"10/20/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,21,2015-10-20,"2015","20",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22621","3",63,"8/25/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,17,2015-08-25,"2015","25",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22622","3",63,"8/25/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,17,2015-08-25,"2015","25",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22625","3",63,"7/27/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,15,2015-07-27,"2015","27",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22626","3",63,"7/27/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,15,2015-07-27,"2015","27",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22627","3",63,"6/15/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,12,2015-06-15,"2015","15",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22628","3",63,"6/15/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,12,2015-06-15,"2015","15",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22631","3",63,"9/22/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,19,2015-09-22,"2015","22",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22632","3",63,"9/22/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,19,2015-09-22,"2015","22",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22633","3",63,"7/2/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,13,2015-07-02,"2015","02",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22634","3",63,"7/2/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,13,2015-07-02,"2015","02",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22637","3",63,"5/4/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,9,2015-05-04,"2015","04",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22638","3",63,"5/4/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,9,2015-05-04,"2015","04",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22639","3",63,"4/6/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,7,2015-04-06,"2015","06",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22640","3",63,"4/6/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,7,2015-04-06,"2015","06",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22641","3",63,"10/5/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,20,2015-10-05,"2015","05",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22642","3",63,"10/5/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,20,2015-10-05,"2015","05",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22645","3",63,"7/13/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,14,2015-07-13,"2015","13",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22646","3",63,"7/13/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,14,2015-07-13,"2015","13",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22647","3",63,"11/2/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,22,2015-11-02,"2015","02",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22648","3",63,"11/2/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,22,2015-11-02,"2015","02",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22649","3",63,"9/4/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,18,2015-09-04,"2015","04",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22650","3",63,"9/4/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,18,2015-09-04,"2015","04",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22653","3",63,"6/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,11,2015-06-01,"2015","01",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22654","3",63,"6/1/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,11,2015-06-01,"2015","01",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22655","3",63,"3/23/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,6,2015-03-23,"2015","23",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22656","3",63,"3/23/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,6,2015-03-23,"2015","23",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22657","3",63,"5/18/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,10,2015-05-18,"2015","18",0.466526509,3.03182882105336,1.308473339,4.34259650731514,1.774999848
"22658","3",63,"5/18/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,10,2015-05-18,"2015","18",0.466526509,3.03182882105336,0.365524305,0.751695082503601,0.832050814
"22659","3",64,"10/5/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,20,2015-10-05,"2015","05",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22663","3",64,"7/13/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,14,2015-07-13,"2015","13",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22664","3",64,"4/6/2015",9,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,7,2015-04-06,"2015","06",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22665","3",64,"4/20/2015",1,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,8,2015-04-20,"2015","20",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22667","3",64,"3/23/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,6,2015-03-23,"2015","23",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22668","3",64,"9/4/2015",0,0,0,0,0,0,0,0,1,1,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,18,2015-09-04,"2015","04",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22669","3",64,"6/15/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,12,2015-06-15,"2015","15",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22670","3",64,"9/22/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,19,2015-09-22,"2015","22",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22671","3",64,"5/18/2015",0,0,0,0,0,0,0,0,1,1,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,10,2015-05-18,"2015","18",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22672","3",64,"8/25/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,17,2015-08-25,"2015","25",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22674","3",64,"10/20/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,21,2015-10-20,"2015","20",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22675","3",64,"8/10/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,16,2015-08-10,"2015","10",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22676","3",64,"11/2/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,22,2015-11-02,"2015","02",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22677","3",64,"6/1/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,11,2015-06-01,"2015","01",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22678","3",64,"5/4/2015",0,1,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,9,2015-05-04,"2015","04",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22679","3",64,"7/27/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,15,2015-07-27,"2015","27",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22682","3",64,"7/2/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,13,2015-07-02,"2015","02",0.035342917,0.661780175056804,1.776256486,4.91197748448345,1.811599403
"22683","3",68,"4/6/2015",8,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,7,2015-04-06,"2015","06",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22688","3",68,"3/23/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,6,2015-03-23,"2015","23",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22689","3",68,"7/13/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,14,2015-07-13,"2015","13",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22690","3",68,"5/18/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,10,2015-05-18,"2015","18",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22691","3",68,"7/2/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,13,2015-07-02,"2015","02",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22692","3",68,"6/15/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,12,2015-06-15,"2015","15",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22695","3",68,"9/22/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,19,2015-09-22,"2015","22",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22696","3",68,"10/5/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,20,2015-10-05,"2015","05",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22697","3",68,"10/20/2015",0,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,21,2015-10-20,"2015","20",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22698","3",68,"4/20/2015",5,0,0,0,0,0,0,0,1,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,8,2015-04-20,"2015","20",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22699","3",68,"9/4/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,18,2015-09-04,"2015","04",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22700","3",68,"11/2/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,22,2015-11-02,"2015","02",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22701","3",68,"6/1/2015",0,0,4,0,0,0,0,0,1,1,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,11,2015-06-01,"2015","01",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22702","3",68,"7/27/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,15,2015-07-27,"2015","27",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22703","3",68,"8/10/2015",0,0,0,0,0,0,0,0,0,0,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,16,2015-08-10,"2015","10",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
"22704","3",68,"8/25/2015",0,0,0,0,0,0,0,0,0,1,"agg",30,156,126,0.807692308,151,277,2.75,47.54298127,41.57719595,0.874518064,17,2015-08-25,"2015","25",1.06492137,2.85585188687633,9.171172895,8.90489565034478,10.236094265
