"","X","Plot","Patch","year","Survey.Date","Cheli.1st.3rd","Cheli.4th.5th","Cheli.adults","Narnia.nymphs","Narnia.adults","Cochineal","Cactoblastis","Melateria","Ants","Spiders","TrtType","TrtHabitat2015","Habitat2014","Habitatlost","PropLost","Habitat2014_start","Nbugs14","TreeScore","vegheight.mean","vegheight.sd","vegheight.CV","SurveyNumber","date","day","patcharea","nnd","bufferarea","bufferfararea","ifm","tbufferfararea","tbufferarea","month"
"12140",12140,2,19,2015,2015-11-02,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,22,"2015-11-02",2,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,11
"12141",12141,2,19,2015,2015-03-20,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,6,"2015-03-20",20,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,3
"12142",12142,2,19,2015,2015-09-21,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,19,"2015-09-21",21,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,9
"12143",12143,2,19,2015,2015-10-02,0,0,0,0,0,1,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,20,"2015-10-02",2,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,10
"12144",12144,2,19,2015,2015-07-22,0,0,0,0,0,0,0,0,0,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,15,"2015-07-22",22,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,7
"12145",12145,2,19,2015,2015-07-08,0,0,0,0,0,0,0,0,0,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,14,"2015-07-08",8,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,7
"12146",12146,2,19,2015,2015-08-18,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,17,"2015-08-18",18,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,8
"12147",12147,2,19,2015,2015-05-27,0,0,0,0,0,0,0,0,0,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,11,"2015-05-27",27,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,5
"12148",12148,2,19,2015,2015-10-16,0,0,0,0,0,1,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,21,"2015-10-16",16,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,10
"12149",12149,2,19,2015,2015-04-03,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,7,"2015-04-03",3,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,4
"12150",12150,2,19,2015,2015-06-10,0,0,0,0,0,0,0,0,0,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,12,"2015-06-10",10,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,6
"12151",12151,2,19,2015,2015-05-14,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,10,"2015-05-14",14,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,5
"12152",12152,2,19,2015,2015-04-16,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,8,"2015-04-16",16,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,4
"12153",12153,2,19,2015,2015-08-06,0,0,0,0,0,1,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,16,"2015-08-06",6,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,8
"12154",12154,2,19,2015,2015-04-30,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,9,"2015-04-30",30,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,4
"12155",12155,2,19,2015,2015-06-24,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,13,"2015-06-24",24,0.037384953,1.22607707771885,4.723541634,2.246395827,5.69453873438342,2.28378078,4.760926587,6
"12166",12166,2,2,2015,2015-06-10,0,0,0,0,0,0,0,0,0,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,12,"2015-06-10",10,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,6
"12167",12167,2,2,2015,2015-10-02,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,20,"2015-10-02",2,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,10
"12168",12168,2,2,2015,2015-08-18,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,17,"2015-08-18",18,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,8
"12169",12169,2,2,2015,2015-04-30,0,0,0,0,0,0,0,0,0,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,9,"2015-04-30",30,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,4
"12170",12170,2,2,2015,2015-10-16,0,0,0,0,0,1,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,21,"2015-10-16",16,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,10
"12171",12171,2,2,2015,2015-03-20,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,6,"2015-03-20",20,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,3
"12172",12172,2,2,2015,2015-07-22,0,0,0,0,0,1,0,0,0,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,15,"2015-07-22",22,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,7
"12173",12173,2,2,2015,2015-07-08,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,14,"2015-07-08",8,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,7
"12174",12174,2,2,2015,2015-06-24,0,0,0,0,0,0,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,13,"2015-06-24",24,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,6
"12175",12175,2,2,2015,2015-04-16,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,8,"2015-04-16",16,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,4
"12176",12176,2,2,2015,2015-11-02,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,22,"2015-11-02",2,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,11
"12177",12177,2,2,2015,2015-05-14,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,10,"2015-05-14",14,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,5
"12178",12178,2,2,2015,2015-09-04,0,0,0,0,0,1,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,18,"2015-09-04",4,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,9
"12179",12179,2,2,2015,2015-05-27,0,0,0,0,0,0,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,11,"2015-05-27",27,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,5
"12180",12180,2,2,2015,2015-09-21,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,19,"2015-09-21",21,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,9
"12181",12181,2,2,2015,2015-08-06,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,16,"2015-08-06",6,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,8
"12182",12182,2,2,2015,2015-04-03,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,7,"2015-04-03",3,0.003926991,1.10194736719579,1.740206711,1.740206711,2.38385238576424,1.744133702,1.744133702,4
"12188",12188,2,20,2015,2015-10-02,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,20,"2015-10-02",2,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,10
"12189",12189,2,20,2015,2015-05-14,0,0,0,0,0,1,0,0,0,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,10,"2015-05-14",14,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,5
"12190",12190,2,20,2015,2015-09-21,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,19,"2015-09-21",21,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,9
"12191",12191,2,20,2015,2015-11-02,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,22,"2015-11-02",2,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,11
"12192",12192,2,20,2015,2015-04-30,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,9,"2015-04-30",30,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,4
"12193",12193,2,20,2015,2015-08-18,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,17,"2015-08-18",18,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,8
"12194",12194,2,20,2015,2015-04-16,0,0,0,0,0,1,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,8,"2015-04-16",16,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,4
"12195",12195,2,20,2015,2015-10-16,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,21,"2015-10-16",16,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,10
"12196",12196,2,20,2015,2015-08-06,0,0,0,0,0,1,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,16,"2015-08-06",6,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,8
"12197",12197,2,20,2015,2015-04-03,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,7,"2015-04-03",3,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,4
"12198",12198,2,20,2015,2015-03-20,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,6,"2015-03-20",20,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,3
"12199",12199,2,20,2015,2015-09-04,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,18,"2015-09-04",4,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,9
"12200",12200,2,20,2015,2015-06-10,0,0,0,0,0,0,0,0,0,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,12,"2015-06-10",10,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,6
"12201",12201,2,20,2015,2015-07-22,0,0,0,0,0,1,0,0,0,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,15,"2015-07-22",22,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,7
"12202",12202,2,20,2015,2015-06-24,0,0,0,0,0,0,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,13,"2015-06-24",24,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,6
"12203",12203,2,20,2015,2015-05-27,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,11,"2015-05-27",27,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,5
"12204",12204,2,20,2015,2015-07-08,0,0,0,0,0,1,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,14,"2015-07-08",8,0.336935812,2.0956321240813,1.946844968,1.946844968,4.97005385613747,2.28378078,2.28378078,7
"12210",12210,2,202,2015,2015-08-06,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,16,"2015-08-06",6,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,8
"12211",12211,2,202,2015,2015-08-18,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,17,"2015-08-18",18,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,8
"12212",12212,2,202,2015,2015-05-14,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,10,"2015-05-14",14,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,5
"12213",12213,2,202,2015,2015-10-16,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,21,"2015-10-16",16,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,10
"12214",12214,2,202,2015,2015-06-24,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,13,"2015-06-24",24,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,6
"12215",12215,2,202,2015,2015-04-16,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,8,"2015-04-16",16,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,4
"12216",12216,2,202,2015,2015-04-30,0,0,0,0,0,0,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,9,"2015-04-30",30,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,4
"12217",12217,2,202,2015,2015-07-08,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,14,"2015-07-08",8,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,7
"12218",12218,2,202,2015,2015-10-02,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,20,"2015-10-02",2,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,10
"12219",12219,2,202,2015,2015-03-20,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,6,"2015-03-20",20,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,3
"12220",12220,2,202,2015,2015-07-22,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,15,"2015-07-22",22,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,7
"12221",12221,2,202,2015,2015-06-10,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,12,"2015-06-10",10,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,6
"12222",12222,2,202,2015,2015-05-27,0,0,0,0,0,1,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,11,"2015-05-27",27,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,5
"12223",12223,2,202,2015,2015-09-21,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,19,"2015-09-21",21,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,9
"12224",12224,2,202,2015,2015-11-02,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,22,"2015-11-02",2,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,11
"12225",12225,2,202,2015,2015-04-03,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,7,"2015-04-03",3,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,4
"12226",12226,2,202,2015,2015-09-04,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,18,"2015-09-04",4,0.226980069,0.25939352344226,12.216789892,12.216789892,11.4435948747955,12.443769961,12.443769961,9
"12232",12232,2,21,2015,2015-05-27,0,0,0,0,0,0,1,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,11,"2015-05-27",27,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,5
"12233",12233,2,21,2015,2015-04-03,0,0,1,0,0,1,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,7,"2015-04-03",3,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,4
"12234",12234,2,21,2015,2015-03-20,0,0,0,0,0,1,0,0,0,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,6,"2015-03-20",20,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,3
"12235",12235,2,21,2015,2015-08-06,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,16,"2015-08-06",6,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,8
"12236",12236,2,21,2015,2015-10-16,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,21,"2015-10-16",16,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,10
"12237",12237,2,21,2015,2015-06-10,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,12,"2015-06-10",10,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,6
"12238",12238,2,21,2015,2015-07-08,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,14,"2015-07-08",8,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,7
"12239",12239,2,21,2015,2015-09-04,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,18,"2015-09-04",4,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,9
"12240",12240,2,21,2015,2015-06-24,0,0,0,0,0,0,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,13,"2015-06-24",24,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,6
"12241",12241,2,21,2015,2015-05-14,0,7,0,0,0,0,0,0,1,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,10,"2015-05-14",14,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,5
"12242",12242,2,21,2015,2015-04-16,24,0,0,0,0,0,0,0,1,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,8,"2015-04-16",16,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,4
"12243",12243,2,21,2015,2015-11-02,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,22,"2015-11-02",2,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,11
"12244",12244,2,21,2015,2015-07-22,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,15,"2015-07-22",22,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,7
"12245",12245,2,21,2015,2015-04-30,10,3,0,0,0,0,0,0,1,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,9,"2015-04-30",30,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,4
"12246",12246,2,21,2015,2015-08-18,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,17,"2015-08-18",18,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,8
"12247",12247,2,21,2015,2015-09-21,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,19,"2015-09-21",21,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,9
"12248",12248,2,21,2015,2015-10-02,0,0,0,0,0,1,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,20,"2015-10-02",2,0.729477814,2.54546754058839,1.554302966,1.554302966,5.40913614026562,2.28378078,2.28378078,10
"12324",12324,2,3,2015,2015-04-03,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,7,"2015-04-03",3,0.007775442,3.27270912258154,1.73635826,1.73635826,2.38901711650488,1.744133702,1.744133702,4
"12325",12325,2,3,2015,2015-07-22,0,0,0,0,0,1,0,0,0,1,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,15,"2015-07-22",22,0.007775442,3.27270912258154,1.73635826,1.73635826,2.38901711650488,1.744133702,1.744133702,7
"12326",12326,2,3,2015,2015-09-21,0,0,0,0,0,0,0,0,0,0,"agg",60,258,198,0.76744186,246,338,2.75,45.73985751,31.34627692,0.685316453,19,"2015-09-21",21,0.007775442,3.27270912258154,1.73635826,1.73635826,2.38901711650488,1.744133702,1.744133702,9
